263, 1, 0, 0, 0
306, 1, 0, 0, 0
258, 1, 0, 0, 0
397, 1, 0, 0, 0
307, 1, 0, 0, 0
325, 1, 0, 0, 0
286, 1, 0, 0, 0
325, 1, 0, 0, 0
281, 1, 0, 0, 0
346, 1, 0, 0, 0
284, 1, 0, 0, 0
365, 1, 0, 0, 0
279, 1, 0, 0, 0
309, 1, 0, 0, 0
271, 1, 0, 0, 0
345, 1, 0, 0, 0
272, 1, 0, 0, 0
327, 1, 0, 0, 0
287, 1, 0, 0, 0
397, 1, 0, 0, 0
300, 1, 0, 0, 0
343, 1, 0, 0, 0
272, 1, 0, 0, 0
370, 1, 0, 0, 0
287, 1, 0, 0, 0
294, 1, 0, 0, 0
259, 1, 0, 0, 0
360, 1, 0, 0, 0
276, 1, 0, 0, 0
304, 1, 0, 0, 0
269, 1, 0, 0, 0
354, 1, 0, 0, 0
260, 1, 0, 0, 0
309, 1, 0, 0, 0
300, 1, 0, 0, 0
433, 1, 0, 0, 0
292, 1, 0, 0, 0
354, 1, 0, 0, 0
259, 1, 0, 0, 0
351, 1, 0, 0, 0
272, 1, 0, 0, 0
303, 1, 0, 0, 0
296, 1, 0, 0, 0
365, 1, 0, 0, 0
275, 1, 0, 0, 0
310, 1, 0, 0, 0
282, 1, 0, 0, 0
329, 1, 0, 0, 0
283, 1, 0, 0, 0
313, 1, 0, 0, 0
285, 1, 0, 0, 0
411, 1, 0, 0, 0
306, 1, 0, 0, 0
326, 1, 0, 0, 0
281, 1, 0, 0, 0
328, 1, 0, 0, 0
291, 1, 0, 0, 0
315, 1, 0, 0, 0
328, 1, 0, 0, 0
364, 1, 0, 0, 0
265, 1, 0, 0, 0
305, 1, 0, 0, 0
274, 1, 0, 0, 0
334, 1, 0, 0, 0
294, 1, 0, 0, 0
306, 1, 0, 0, 0
290, 1, 0, 0, 0
461, 1, 0, 0, 0
299, 1, 0, 0, 0
323, 1, 0, 0, 0
282, 1, 0, 0, 0
338, 1, 0, 0, 0
264, 1, 0, 0, 0
314, 1, 0, 0, 0
275, 1, 0, 0, 0
354, 1, 0, 0, 0
278, 1, 0, 0, 0
307, 1, 0, 0, 0
288, 1, 0, 0, 0
361, 1, 0, 0, 0
289, 1, 0, 0, 0
309, 1, 0, 0, 0
285, 1, 0, 0, 0
426, 1, 0, 0, 0
582, 1, 0, 0, 0
341, 1, 0, 0, 0
305, 1, 0, 0, 0
331, 1, 0, 0, 0
269, 1, 0, 0, 0
298, 1, 0, 0, 0
295, 1, 0, 0, 0
390, 1, 0, 0, 0
295, 1, 0, 0, 0
313, 1, 0, 0, 0
268, 1, 0, 0, 0
342, 1, 0, 0, 0
291, 1, 0, 0, 0
314, 1, 0, 0, 0
271, 1, 0, 0, 0
427, 1, 0, 0, 0
287, 1, 0, 0, 0
316, 1, 0, 0, 0
259, 1, 0, 0, 0
339, 1, 0, 0, 0
273, 1, 0, 0, 0
313, 1, 0, 0, 0
270, 1, 0, 0, 0
372, 1, 0, 0, 0
269, 1, 0, 0, 0
304, 1, 0, 0, 0
264, 1, 0, 0, 0
338, 1, 0, 0, 0
301, 1, 0, 0, 0
311, 1, 0, 0, 0
287, 1, 0, 0, 0
426, 1, 0, 0, 0
272, 1, 0, 0, 0
321, 1, 0, 0, 0
270, 1, 0, 0, 0
331, 1, 0, 0, 0
261, 1, 0, 0, 0
303, 1, 0, 0, 0
264, 1, 0, 0, 0
353, 1, 0, 0, 0
276, 1, 0, 0, 0
394, 1, 0, 0, 0
285, 1, 0, 0, 0
320, 1, 0, 0, 0
307, 1, 0, 0, 0
317, 1, 0, 0, 0
282, 1, 0, 0, 0
454, 1, 0, 0, 0
293, 1, 0, 0, 0
277, 1, 0, 0, 0
280, 1, 0, 0, 0
341, 1, 0, 0, 0
271, 1, 0, 0, 0
310, 1, 0, 0, 0
286, 1, 0, 0, 0
358, 1, 0, 0, 0
331, 1, 0, 0, 0
304, 1, 0, 0, 0
268, 1, 0, 0, 0
377, 1, 0, 0, 0
298, 1, 0, 0, 0
311, 1, 0, 0, 0
283, 1, 0, 0, 0
406, 1, 0, 0, 0
290, 1, 0, 0, 0
337, 1, 0, 0, 0
260, 1, 0, 0, 0
337, 1, 0, 0, 0
261, 1, 0, 0, 0
294, 1, 0, 0, 0
301, 1, 0, 0, 0
336, 1, 0, 0, 0
255, 1, 0, 0, 0
326, 1, 0, 0, 0
284, 1, 0, 0, 0
327, 1, 0, 0, 0
303, 1, 0, 0, 0
304, 1, 0, 0, 0
285, 1, 0, 0, 0
435, 1, 0, 0, 0
304, 1, 0, 0, 0
293, 1, 0, 0, 0
284, 1, 0, 0, 0
336, 1, 0, 0, 0
270, 1, 0, 0, 0
312, 1, 0, 0, 0
290, 1, 0, 0, 0
354, 1, 0, 0, 0
284, 1, 0, 0, 0
282, 1, 0, 0, 0
303, 1, 0, 0, 0
325, 1, 0, 0, 0
310, 1, 0, 0, 0
302, 1, 0, 0, 0
303, 1, 0, 0, 0
424, 1, 0, 0, 0
295, 1, 0, 0, 0
312, 1, 0, 0, 0
287, 1, 0, 0, 0
346, 1, 0, 0, 0
265, 1, 0, 0, 0
315, 1, 0, 0, 0
273, 1, 0, 0, 0
383, 1, 0, 0, 0
283, 1, 0, 0, 0
313, 1, 0, 0, 0
279, 1, 0, 0, 0
339, 1, 0, 0, 0
287, 1, 0, 0, 0
306, 1, 0, 0, 0
275, 1, 0, 0, 0
415, 1, 0, 0, 0
290, 1, 0, 0, 0
330, 1, 0, 0, 0
273, 1, 0, 0, 0
311, 1, 0, 0, 0
276, 1, 0, 0, 0
278, 1, 0, 0, 0
297, 1, 0, 0, 0
341, 1, 0, 0, 0
292, 1, 0, 0, 0
312, 1, 0, 0, 0
259, 1, 0, 0, 0
348, 1, 0, 0, 0
296, 1, 0, 0, 0
320, 1, 0, 0, 0
297, 1, 0, 0, 0
429, 1, 0, 0, 0
289, 1, 0, 0, 0
354, 1, 0, 0, 0
280, 1, 0, 0, 0
331, 1, 0, 0, 0
285, 1, 0, 0, 0
313, 1, 0, 0, 0
267, 1, 0, 0, 0
345, 1, 0, 0, 0
279, 1, 0, 0, 0
297, 1, 0, 0, 0
286, 1, 0, 0, 0
321, 1, 0, 0, 0
288, 1, 0, 0, 0
303, 1, 0, 0, 0
303, 1, 0, 0, 0
458, 1, 0, 0, 0
285, 1, 0, 0, 0
302, 1, 0, 0, 0
289, 1, 0, 0, 0
335, 1, 0, 0, 0
275, 1, 0, 0, 0
284, 1, 0, 0, 0
278, 1, 0, 0, 0
357, 1, 0, 0, 0
285, 1, 0, 0, 0
319, 1, 0, 0, 0
266, 1, 0, 0, 0
306, 1, 0, 0, 0
318, 1, 0, 0, 0
305, 1, 0, 0, 0
301, 1, 0, 0, 0
439, 1, 0, 0, 0
301, 1, 0, 0, 0
278, 1, 0, 0, 0
260, 1, 0, 0, 0
339, 1, 0, 0, 0
274, 1, 0, 0, 0
298, 1, 0, 0, 0
268, 1, 0, 0, 0
357, 1, 0, 0, 0
276, 1, 0, 0, 0
297, 1, 0, 0, 0
290, 1, 0, 0, 0
327, 1, 0, 0, 0
309, 1, 0, 0, 0
308, 1, 0, 0, 0
264, 1, 0, 0, 0
461, 1, 0, 0, 0
292, 1, 0, 0, 0
324, 1, 0, 0, 0
266, 1, 0, 0, 0
334, 1, 0, 0, 0
254, 1, 0, 0, 0
297, 1, 0, 0, 0
287, 1, 0, 0, 0
336, 1, 0, 0, 0
298, 1, 0, 0, 0
284, 1, 0, 0, 0
315, 1, 0, 0, 0
340, 1, 0, 0, 0
286, 1, 0, 0, 0
310, 1, 0, 0, 0
291, 1, 0, 0, 0
409, 1, 0, 0, 0
304, 1, 0, 0, 0
303, 1, 0, 0, 0
274, 1, 0, 0, 0
339, 1, 0, 0, 0
283, 1, 0, 0, 0
2320, 1, 0, 0, 0
299, 1, 0, 0, 0
366, 1, 0, 0, 0
295, 1, 0, 0, 0
329, 1, 0, 0, 0
272, 1, 0, 0, 0
326, 1, 0, 0, 0
287, 1, 0, 0, 0
308, 1, 0, 0, 0
285, 1, 0, 0, 0
414, 1, 0, 0, 0
290, 1, 0, 0, 0
298, 1, 0, 0, 0
278, 1, 0, 0, 0
331, 1, 0, 0, 0
277, 1, 0, 0, 0
336, 1, 0, 0, 0
289, 1, 0, 0, 0
360, 1, 0, 0, 0
270, 1, 0, 0, 0
286, 1, 0, 0, 0
276, 1, 0, 0, 0
342, 1, 0, 0, 0
285, 1, 0, 0, 0
303, 1, 0, 0, 0
267, 1, 0, 0, 0
436, 1, 0, 0, 0
303, 1, 0, 0, 0
300, 1, 0, 0, 0
291, 1, 0, 0, 0
332, 1, 0, 0, 0
266, 1, 0, 0, 0
301, 1, 0, 0, 0
282, 1, 0, 0, 0
320, 1, 0, 0, 0
259, 1, 0, 0, 0
302, 1, 0, 0, 0
279, 1, 0, 0, 0
340, 1, 0, 0, 0
285, 1, 0, 0, 0
323, 1, 0, 0, 0
269, 1, 0, 0, 0
403, 1, 0, 0, 0
305, 1, 0, 0, 0
358, 1, 0, 0, 0
292, 1, 0, 0, 0
339, 1, 0, 0, 0
284, 1, 0, 0, 0
302, 1, 0, 0, 0
270, 1, 0, 0, 0
430, 1, 0, 0, 0
302, 1, 0, 0, 0
318, 1, 0, 0, 0
272, 1, 0, 0, 0
323, 1, 0, 0, 0
288, 1, 0, 0, 0
323, 1, 0, 0, 0
277, 1, 0, 0, 0
432, 1, 0, 0, 0
293, 1, 0, 0, 0
308, 1, 0, 0, 0
294, 1, 0, 0, 0
335, 1, 0, 0, 0
263, 1, 0, 0, 0
307, 1, 0, 0, 0
267, 1, 0, 0, 0
353, 1, 0, 0, 0
281, 1, 0, 0, 0
299, 1, 0, 0, 0
277, 1, 0, 0, 0
336, 1, 0, 0, 0
296, 1, 0, 0, 0
283, 1, 0, 0, 0
289, 1, 0, 0, 0
426, 1, 0, 0, 0
292, 1, 0, 0, 0
304, 1, 0, 0, 0
260, 1, 0, 0, 0
341, 1, 0, 0, 0
288, 1, 0, 0, 0
299, 1, 0, 0, 0
256, 1, 0, 0, 0
355, 1, 0, 0, 0
270, 1, 0, 0, 0
302, 1, 0, 0, 0
278, 1, 0, 0, 0
326, 1, 0, 0, 0
289, 1, 0, 0, 0
301, 1, 0, 0, 0
281, 1, 0, 0, 0
461, 1, 0, 0, 0
295, 1, 0, 0, 0
314, 1, 0, 0, 0
280, 1, 0, 0, 0
336, 1, 0, 0, 0
287, 1, 0, 0, 0
278, 1, 0, 0, 0
294, 1, 0, 0, 0
356, 1, 0, 0, 0
309, 1, 0, 0, 0
296, 1, 0, 0, 0
285, 1, 0, 0, 0
672, 1, 0, 0, 0
298, 1, 0, 0, 0
298, 1, 0, 0, 0
266, 1, 0, 0, 0
406, 1, 0, 0, 0
290, 1, 0, 0, 0
294, 1, 0, 0, 0
279, 1, 0, 0, 0
342, 1, 0, 0, 0
287, 1, 0, 0, 0
308, 1, 0, 0, 0
287, 1, 0, 0, 0
383, 1, 0, 0, 0
269, 1, 0, 0, 0
309, 1, 0, 0, 0
289, 1, 0, 0, 0
328, 1, 0, 0, 0
298, 1, 0, 0, 0
301, 1, 0, 0, 0
270, 1, 0, 0, 0
500, 1, 0, 0, 0
327, 1, 0, 0, 0
306, 1, 0, 0, 0
301, 1, 0, 0, 0
333, 1, 0, 0, 0
281, 1, 0, 0, 0
321, 1, 0, 0, 0
289, 1, 0, 0, 0
356, 1, 0, 0, 0
298, 1, 0, 0, 0
316, 1, 0, 0, 0
287, 1, 0, 0, 0
338, 1, 0, 0, 0
292, 1, 0, 0, 0
306, 1, 0, 0, 0
277, 1, 0, 0, 0
473, 1, 0, 0, 0
290, 1, 0, 0, 0
311, 1, 0, 0, 0
294, 1, 0, 0, 0
336, 1, 0, 0, 0
283, 1, 0, 0, 0
308, 1, 0, 0, 0
265, 1, 0, 0, 0
359, 1, 0, 0, 0
279, 1, 0, 0, 0
296, 1, 0, 0, 0
286, 1, 0, 0, 0
333, 1, 0, 0, 0
287, 1, 0, 0, 0
297, 1, 0, 0, 0
293, 1, 0, 0, 0
446, 1, 0, 0, 0
303, 1, 0, 0, 0
301, 1, 0, 0, 0
290, 1, 0, 0, 0
324, 1, 0, 0, 0
303, 1, 0, 0, 0
328, 1, 0, 0, 0
280, 1, 0, 0, 0
381, 1, 0, 0, 0
282, 1, 0, 0, 0
301, 1, 0, 0, 0
279, 1, 0, 0, 0
327, 1, 0, 0, 0
285, 1, 0, 0, 0
310, 1, 0, 0, 0
283, 1, 0, 0, 0
431, 1, 0, 0, 0
302, 1, 0, 0, 0
305, 1, 0, 0, 0
275, 1, 0, 0, 0
321, 1, 0, 0, 0
307, 1, 0, 0, 0
359, 1, 0, 0, 0
295, 1, 0, 0, 0
368, 1, 0, 0, 0
276, 1, 0, 0, 0
319, 1, 0, 0, 0
291, 1, 0, 0, 0
333, 1, 0, 0, 0
307, 1, 0, 0, 0
301, 1, 0, 0, 0
277, 1, 0, 0, 0
453, 1, 0, 0, 0
295, 1, 0, 0, 0
312, 1, 0, 0, 0
268, 1, 0, 0, 0
323, 1, 0, 0, 0
279, 1, 0, 0, 0
297, 1, 0, 0, 0
272, 1, 0, 0, 0
356, 1, 0, 0, 0
283, 1, 0, 0, 0
298, 1, 0, 0, 0
294, 1, 0, 0, 0
321, 1, 0, 0, 0
290, 1, 0, 0, 0
311, 1, 0, 0, 0
295, 1, 0, 0, 0
431, 1, 0, 0, 0
289, 1, 0, 0, 0
295, 1, 0, 0, 0
300, 1, 0, 0, 0
334, 1, 0, 0, 0
278, 1, 0, 0, 0
345, 1, 0, 0, 0
299, 1, 0, 0, 0
384, 1, 0, 0, 0
281, 1, 0, 0, 0
324, 1, 0, 0, 0
345, 1, 0, 0, 0
338, 1, 0, 0, 0
321, 1, 0, 0, 0
352, 1, 0, 0, 0
299, 1, 0, 0, 0
449, 1, 0, 0, 0
307, 1, 0, 0, 0
295, 1, 0, 0, 0
285, 1, 0, 0, 0
333, 1, 0, 0, 0
280, 1, 0, 0, 0
309, 1, 0, 0, 0
299, 1, 0, 0, 0
346, 1, 0, 0, 0
278, 1, 0, 0, 0
305, 1, 0, 0, 0
281, 1, 0, 0, 0
325, 1, 0, 0, 0
291, 1, 0, 0, 0
301, 1, 0, 0, 0
279, 1, 0, 0, 0
449, 1, 0, 0, 0
289, 1, 0, 0, 0
304, 1, 0, 0, 0
282, 1, 0, 0, 0
342, 1, 0, 0, 0
291, 1, 0, 0, 0
317, 1, 0, 0, 0
326, 1, 0, 0, 0
357, 1, 0, 0, 0
281, 1, 0, 0, 0
301, 1, 0, 0, 0
280, 1, 0, 0, 0
336, 1, 0, 0, 0
302, 1, 0, 0, 0
307, 1, 0, 0, 0
272, 1, 0, 0, 0
448, 1, 0, 0, 0
294, 1, 0, 0, 0
313, 1, 0, 0, 0
283, 1, 0, 0, 0
333, 1, 0, 0, 0
281, 1, 0, 0, 0
321, 1, 0, 0, 0
289, 1, 0, 0, 0
344, 1, 0, 0, 0
289, 1, 0, 0, 0
309, 1, 0, 0, 0
284, 1, 0, 0, 0
332, 1, 0, 0, 0
287, 1, 0, 0, 0
324, 1, 0, 0, 0
266, 1, 0, 0, 0
790, 1, 0, 0, 0
301, 1, 0, 0, 0
305, 1, 0, 0, 0
276, 1, 0, 0, 0
326, 1, 0, 0, 0
299, 1, 0, 0, 0
322, 1, 0, 0, 0
274, 1, 0, 0, 0
351, 1, 0, 0, 0
293, 1, 0, 0, 0
342, 1, 0, 0, 0
293, 1, 0, 0, 0
328, 1, 0, 0, 0
287, 1, 0, 0, 0
311, 1, 0, 0, 0
298, 1, 0, 0, 0
414, 1, 0, 0, 0
296, 1, 0, 0, 0
314, 1, 0, 0, 0
290, 1, 0, 0, 0
334, 1, 0, 0, 0
274, 1, 0, 0, 0
305, 1, 0, 0, 0
289, 1, 0, 0, 0
362, 1, 0, 0, 0
278, 1, 0, 0, 0
310, 1, 0, 0, 0
278, 1, 0, 0, 0
328, 1, 0, 0, 0
290, 1, 0, 0, 0
304, 1, 0, 0, 0
280, 1, 0, 0, 0
406, 1, 0, 0, 0
299, 1, 0, 0, 0
314, 1, 0, 0, 0
269, 1, 0, 0, 0
336, 1, 0, 0, 0
288, 1, 0, 0, 0
301, 1, 0, 0, 0
298, 1, 0, 0, 0
358, 1, 0, 0, 0
273, 1, 0, 0, 0
305, 1, 0, 0, 0
285, 1, 0, 0, 0
322, 1, 0, 0, 0
305, 1, 0, 0, 0
329, 1, 0, 0, 0
278, 1, 0, 0, 0
412, 1, 0, 0, 0
312, 1, 0, 0, 0
287, 1, 0, 0, 0
284, 1, 0, 0, 0
340, 1, 0, 0, 0
277, 1, 0, 0, 0
318, 1, 0, 0, 0
283, 1, 0, 0, 0
379, 1, 0, 0, 0
280, 1, 0, 0, 0
315, 1, 0, 0, 0
293, 1, 0, 0, 0
329, 1, 0, 0, 0
295, 1, 0, 0, 0
318, 1, 0, 0, 0
304, 1, 0, 0, 0
430, 1, 0, 0, 0
305, 1, 0, 0, 0
307, 1, 0, 0, 0
296, 1, 0, 0, 0
343, 1, 0, 0, 0
294, 1, 0, 0, 0
307, 1, 0, 0, 0
279, 1, 0, 0, 0
367, 1, 0, 0, 0
291, 1, 0, 0, 0
335, 1, 0, 0, 0
287, 1, 0, 0, 0
413, 1, 0, 0, 0
302, 1, 0, 0, 0
304, 1, 0, 0, 0
298, 1, 0, 0, 0
428, 1, 0, 0, 0
289, 1, 0, 0, 0
354, 1, 0, 0, 0
295, 1, 0, 0, 0
344, 1, 0, 0, 0
291, 1, 0, 0, 0
311, 1, 0, 0, 0
282, 1, 0, 0, 0
351, 1, 0, 0, 0
289, 1, 0, 0, 0
298, 1, 0, 0, 0
288, 1, 0, 0, 0
323, 1, 0, 0, 0
295, 1, 0, 0, 0
314, 1, 0, 0, 0
288, 1, 0, 0, 0
446, 1, 0, 0, 0
309, 1, 0, 0, 0
295, 1, 0, 0, 0
268, 1, 0, 0, 0
336, 1, 0, 0, 0
287, 1, 0, 0, 0
303, 1, 0, 0, 0
271, 1, 0, 0, 0
348, 1, 0, 0, 0
292, 1, 0, 0, 0
311, 1, 0, 0, 0
261, 1, 0, 0, 0
333, 1, 0, 0, 0
302, 1, 0, 0, 0
302, 1, 0, 0, 0
293, 1, 0, 0, 0
452, 1, 0, 0, 0
567, 1, 0, 0, 0
306, 1, 0, 0, 0
281, 1, 0, 0, 0
329, 1, 0, 0, 0
286, 1, 0, 0, 0
306, 1, 0, 0, 0
273, 1, 0, 0, 0
355, 1, 0, 0, 0
290, 1, 0, 0, 0
310, 1, 0, 0, 0
291, 1, 0, 0, 0
338, 1, 0, 0, 0
296, 1, 0, 0, 0
310, 1, 0, 0, 0
299, 1, 0, 0, 0
482, 1, 0, 0, 0
286, 1, 0, 0, 0
310, 1, 0, 0, 0
298, 1, 0, 0, 0
336, 1, 0, 0, 0
288, 1, 0, 0, 0
303, 1, 0, 0, 0
294, 1, 0, 0, 0
361, 1, 0, 0, 0
290, 1, 0, 0, 0
305, 1, 0, 0, 0
303, 1, 0, 0, 0
330, 1, 0, 0, 0
277, 1, 0, 0, 0
297, 1, 0, 0, 0
292, 1, 0, 0, 0
455, 1, 0, 0, 0
308, 1, 0, 0, 0
297, 1, 0, 0, 0
288, 1, 0, 0, 0
328, 1, 0, 0, 0
284, 1, 0, 0, 0
299, 1, 0, 0, 0
289, 1, 0, 0, 0
361, 1, 0, 0, 0
291, 1, 0, 0, 0
299, 1, 0, 0, 0
278, 1, 0, 0, 0
309, 1, 0, 0, 0
302, 1, 0, 0, 0
301, 1, 0, 0, 0
291, 1, 0, 0, 0
419, 1, 0, 0, 0
299, 1, 0, 0, 0
332, 1, 0, 0, 0
279, 1, 0, 0, 0
371, 1, 0, 0, 0
271, 1, 0, 0, 0
294, 1, 0, 0, 0
288, 1, 0, 0, 0
365, 1, 0, 0, 0
314, 1, 0, 0, 0
328, 1, 0, 0, 0
280, 1, 0, 0, 0
320, 1, 0, 0, 0
290, 1, 0, 0, 0
302, 1, 0, 0, 0
295, 1, 0, 0, 0
443, 1, 0, 0, 0
306, 1, 0, 0, 0
304, 1, 0, 0, 0
269, 1, 0, 0, 0
334, 1, 0, 0, 0
276, 1, 0, 0, 0
300, 1, 0, 0, 0
291, 1, 0, 0, 0
387, 1, 0, 0, 0
270, 1, 0, 0, 0
311, 1, 0, 0, 0
290, 1, 0, 0, 0
336, 1, 0, 0, 0
303, 1, 0, 0, 0
311, 1, 0, 0, 0
286, 1, 0, 0, 0
464, 1, 0, 0, 0
270, 1, 0, 0, 0
312, 1, 0, 0, 0
282, 1, 0, 0, 0
341, 1, 0, 0, 0
298, 1, 0, 0, 0
299, 1, 0, 0, 0
272, 1, 0, 0, 0
387, 1, 0, 0, 0
288, 1, 0, 0, 0
629, 1, 0, 0, 0
280, 1, 0, 0, 0
315, 1, 0, 0, 0
300, 1, 0, 0, 0
314, 1, 0, 0, 0
288, 1, 0, 0, 0
433, 1, 0, 0, 0
290, 1, 0, 0, 0
319, 1, 0, 0, 0
276, 1, 0, 0, 0
340, 1, 0, 0, 0
273, 1, 0, 0, 0
299, 1, 0, 0, 0
280, 1, 0, 0, 0
384, 1, 0, 0, 0
296, 1, 0, 0, 0
324, 1, 0, 0, 0
296, 1, 0, 0, 0
342, 1, 0, 0, 0
305, 1, 0, 0, 0
307, 1, 0, 0, 0
288, 1, 0, 0, 0
486, 1, 0, 0, 0
288, 1, 0, 0, 0
307, 1, 0, 0, 0
289, 1, 0, 0, 0
315, 1, 0, 0, 0
281, 1, 0, 0, 0
319, 1, 0, 0, 0
298, 1, 0, 0, 0
332, 1, 0, 0, 0
345, 1, 0, 0, 0
300, 1, 0, 0, 0
302, 1, 0, 0, 0
336, 1, 0, 0, 0
293, 1, 0, 0, 0
307, 1, 0, 0, 0
294, 1, 0, 0, 0
423, 1, 0, 0, 0
313, 1, 0, 0, 0
322, 1, 0, 0, 0
286, 1, 0, 0, 0
331, 1, 0, 0, 0
275, 1, 0, 0, 0
294, 1, 0, 0, 0
273, 1, 0, 0, 0
361, 1, 0, 0, 0
276, 1, 0, 0, 0
308, 1, 0, 0, 0
284, 1, 0, 0, 0
344, 1, 0, 0, 0
294, 1, 0, 0, 0
311, 1, 0, 0, 0
269, 1, 0, 0, 0
442, 1, 0, 0, 0
298, 1, 0, 0, 0
349, 1, 0, 0, 0
260, 1, 0, 0, 0
332, 1, 0, 0, 0
261, 1, 0, 0, 0
308, 1, 0, 0, 0
288, 1, 0, 0, 0
360, 1, 0, 0, 0
271, 1, 0, 0, 0
304, 1, 0, 0, 0
275, 1, 0, 0, 0
337, 1, 0, 0, 0
287, 1, 0, 0, 0
307, 1, 0, 0, 0
297, 1, 0, 0, 0
438, 1, 0, 0, 0
298, 1, 0, 0, 0
301, 1, 0, 0, 0
271, 1, 0, 0, 0
373, 1, 0, 0, 0
272, 1, 0, 0, 0
302, 1, 0, 0, 0
285, 1, 0, 0, 0
359, 1, 0, 0, 0
286, 1, 0, 0, 0
304, 1, 0, 0, 0
283, 1, 0, 0, 0
332, 1, 0, 0, 0
261, 1, 0, 0, 0
316, 1, 0, 0, 0
271, 1, 0, 0, 0
446, 1, 0, 0, 0
287, 1, 0, 0, 0
310, 1, 0, 0, 0
291, 1, 0, 0, 0
346, 1, 0, 0, 0
270, 1, 0, 0, 0
300, 1, 0, 0, 0
263, 1, 0, 0, 0
387, 1, 0, 0, 0
287, 1, 0, 0, 0
280, 1, 0, 0, 0
279, 1, 0, 0, 0
326, 1, 0, 0, 0
268, 1, 0, 0, 0
307, 1, 0, 0, 0
296, 1, 0, 0, 0
483, 1, 0, 0, 0
289, 1, 0, 0, 0
302, 1, 0, 0, 0
279, 1, 0, 0, 0
321, 1, 0, 0, 0
281, 1, 0, 0, 0
327, 1, 0, 0, 0
295, 1, 0, 0, 0
354, 1, 0, 0, 0
263, 1, 0, 0, 0
297, 1, 0, 0, 0
295, 1, 0, 0, 0
337, 1, 0, 0, 0
291, 1, 0, 0, 0
297, 1, 0, 0, 0
284, 1, 0, 0, 0
450, 1, 0, 0, 0
293, 1, 0, 0, 0
305, 1, 0, 0, 0
272, 1, 0, 0, 0
340, 1, 0, 0, 0
281, 1, 0, 0, 0
304, 1, 0, 0, 0
270, 1, 0, 0, 0
572, 1, 0, 0, 0
283, 1, 0, 0, 0
307, 1, 0, 0, 0
279, 1, 0, 0, 0
342, 1, 0, 0, 0
264, 1, 0, 0, 0
325, 1, 0, 0, 0
289, 1, 0, 0, 0
516, 1, 0, 0, 0
312, 1, 0, 0, 0
312, 1, 0, 0, 0
267, 1, 0, 0, 0
1057, 1, 0, 0, 0
1392, 1, 0, 0, 0
1400, 1, 0, 0, 0
293, 1, 0, 0, 0
359, 1, 0, 0, 0
268, 1, 0, 0, 0
296, 1, 0, 0, 0
286, 1, 0, 0, 0
334, 1, 0, 0, 0
294, 1, 0, 0, 0
315, 1, 0, 0, 0
286, 1, 0, 0, 0
524, 1, 0, 0, 0
301, 1, 0, 0, 0
352, 1, 0, 0, 0
270, 1, 0, 0, 0
357, 1, 0, 0, 0
292, 1, 0, 0, 0
320, 1, 0, 0, 0
276, 1, 0, 0, 0
362, 1, 0, 0, 0
280, 1, 0, 0, 0
346, 1, 0, 0, 0
274, 1, 0, 0, 0
349, 1, 0, 0, 0
287, 1, 0, 0, 0
295, 1, 0, 0, 0
290, 1, 0, 0, 0
452, 1, 0, 0, 0
298, 1, 0, 0, 0
295, 1, 0, 0, 0
294, 1, 0, 0, 0
316, 1, 0, 0, 0
268, 1, 0, 0, 0
314, 1, 0, 0, 0
281, 1, 0, 0, 0
358, 1, 0, 0, 0
268, 1, 0, 0, 0
324, 1, 0, 0, 0
262, 1, 0, 0, 0
329, 1, 0, 0, 0
268, 1, 0, 0, 0
352, 1, 0, 0, 0
295, 1, 0, 0, 0
483, 1, 0, 0, 0
288, 1, 0, 0, 0
300, 1, 0, 0, 0
291, 1, 0, 0, 0
368, 1, 0, 0, 0
275, 1, 0, 0, 0
316, 1, 0, 0, 0
263, 1, 0, 0, 0
397, 1, 0, 0, 0
287, 1, 0, 0, 0
299, 1, 0, 0, 0
263, 1, 0, 0, 0
341, 1, 0, 0, 0
283, 1, 0, 0, 0
623, 1, 0, 0, 0
294, 1, 0, 0, 0
412, 1, 0, 0, 0
297, 1, 0, 0, 0
297, 1, 0, 0, 0
275, 1, 0, 0, 0
323, 1, 0, 0, 0
297, 1, 0, 0, 0
312, 1, 0, 0, 0
317, 1, 0, 0, 0
373, 1, 0, 0, 0
260, 1, 0, 0, 0
316, 1, 0, 0, 0
292, 1, 0, 0, 0
375, 1, 0, 0, 0
284, 1, 0, 0, 0
344, 1, 0, 0, 0
282, 1, 0, 0, 0
434, 1, 0, 0, 0
305, 1, 0, 0, 0
309, 1, 0, 0, 0
278, 1, 0, 0, 0
319, 1, 0, 0, 0
291, 1, 0, 0, 0
344, 1, 0, 0, 0
293, 1, 0, 0, 0
344, 1, 0, 0, 0
289, 1, 0, 0, 0
303, 1, 0, 0, 0
265, 1, 0, 0, 0
345, 1, 0, 0, 0
297, 1, 0, 0, 0
345, 1, 0, 0, 0
301, 1, 0, 0, 0
504, 1, 0, 0, 0
300, 1, 0, 0, 0
322, 1, 0, 0, 0
281, 1, 0, 0, 0
340, 1, 0, 0, 0
287, 1, 0, 0, 0
293, 1, 0, 0, 0
300, 1, 0, 0, 0
366, 1, 0, 0, 0
277, 1, 0, 0, 0
307, 1, 0, 0, 0
269, 1, 0, 0, 0
415, 1, 0, 0, 0
287, 1, 0, 0, 0
297, 1, 0, 0, 0
287, 1, 0, 0, 0
443, 1, 0, 0, 0
274, 1, 0, 0, 0
299, 1, 0, 0, 0
266, 1, 0, 0, 0
